WT1,GFP
516.749451,7571.784668
1108.539185,10784.08106
736.8573,15302.95996
1888.785034,15668.28711
4489.089355,76284.39844
435.066406,4061.922852
716.489868,5744.538574
2498.892822,26424.28516
1881.916504,18631.25391
4035.378174,34562.41406
423.223969,6223.099121
406.419464,30045.31055
220.357559,3598.425781
527.507507,25491.69141
1114.483887,15687.54297
1089.964233,11660.86328
841.674255,39227.73438
473.179077,3356.819824
7068.775391,27447.56445
145.609299,8404.181641
2636.080078,19648.12891
4162.052734,13961.83789
1118.368164,34756.41797
10522.05664,97529.15625
1327.216553,20967.56641
609.976074,11930.5957
502.544708,1785.042969
305.500916,17434.26563
35.622215,252.566162
1393.454102,19528.93555
2213.14502,17609.16602
2460.637695,14201.91602
3628.819336,41590.84375
1536.82312,13872.63281
129.016434,12918.97754
3908.348389,19548.24219
428.381989,13110.42578
1909.712769,37385.95703
3314.21582,25557.67578
67.910385,180.795898
5825.607422,58480.94141
1217.795044,16583.56641
18675.88086,78401.625
6304.739746,66866.39063
377.984589,3250.956543
109.803467,3241.509521
8256.822266,42522.58203
763.834534,13105.02734
105.989861,2658.649902
159.802597,1351.615112
364.144989,6447.229004
58.20689,527.436523
3394.379883,60939.75781
649.672729,2617.1521
1259.060791,16588.53125
3554.681885,22709.48242
3099.822754,57284.04688
490.775421,20569.40625
359.845428,27834.08203
497.168365,16690.35547
1244.174561,8507.769531
817.933411,22135.99219
1999.931885,49559.49609
638.899841,6650.586426
2274.671875,68942.9375
166.951477,52653.07031
3350.327637,19684.45508
1955.965454,23038.67578
835.369446,3798.635742
807.047241,3988.954102
1308.59436,4598.964844
778.264343,8965.168945
3366.297607,87982.35938
731.345215,3732.570068
1102.607544,15154.83594
2298.626709,22171.81445
4392.559082,27518.55859
891.542542,6026.381836
735.989136,42308.77734
1166.470581,71446.72656
4311.096191,36533.13672
249.124878,8921.267578
2520.089111,52226.87891
276.86731,17584.36328
32.119438,156.712036
1904.321533,21287.73438
1512.97998,48267.62891
755.40863,15457.57031
1560.9021,28888.49414
1726.674438,15320.41016
10590.58203,25622.01367
2206.393311,10076.88672
1621.472412,13424.22168
251.635132,2754.45166
315.123138,17596.31641
2138.601807,27466.07813
2469.890625,45510.13281
1320.917358,5735.866211
2637.935791,13555.99609
875.417603,3725.301758
2470.102295,19028.88867
1826.512939,14336.95996
526.272217,4347.109375
494.207428,26410.51953
1132.192261,9130.441406
2040.591309,13938.85938
181.800629,9543.505859
2044.486084,14284.43262
1767.078857,9307.191406
2450.122314,115113.0781
532.167786,3335.356445
333.917786,14265.35254
7571.397461,89541.10938
843.684326,63501.25781
127.045815,822.539551
263.794708,4673.887695
7859.695801,60456.98438
138.049026,10442.42773
665.265564,10672.38477
1766.701538,29822.42383
480.511017,2612.699707
3346.843018,27830.06836
552.154785,15337.34375
2604.726074,88940.78906
1202.677246,8008.415039
1410.22168,7617.62207
5035.213867,27569.38281
3559.65918,27468.38086
490.213287,4462.817383
3618.195557,30534.37109
959.357666,5998.65625
3494.532471,109803.875
1160.797241,9972.185547
810.907715,8729.819336
198.569046,7203.08252
965.674011,2441.727051
948.032959,18004.22656
4198.623535,148188.1094
201.677536,850.355469
6049.110352,59521.375
1691.919922,14721.26367
603.664734,6916.402832
7490.976562,48454.03516
173.821152,25480.25781
868.07196,18878.72461
2510.515869,42515.375
5805.554688,42080.66406
1528.009277,50369.3125
179.206818,884.420654
904.99054,12398.22168
2176.774658,58771.10156
280.708344,2505.432617
509.597046,20122.75586
556.90918,16689.75586
3465.438232,13144.34766
4239.344727,33367.40234
557.407532,9472.041016
3081.711182,30703.22266
321.624268,4401.24707
1520.229248,7114.232422
1458.707275,34038.94922
960.212219,3217.023438
519.608704,11442.01172
1696.81543,49965.21094
7897.963379,31705.79492
654.688843,33178.55078
3158.220459,28318.25781
363.120941,9992.162109
1595.561157,65502.94141
1978.142822,13613.2207
2395.581055,10221.75586
2083.071533,16362.00586
1014.829895,5183.469238
314.763855,27597.60742
3825.183594,40555
3254.792969,23311.22852
2235.439941,44046.47656
482.522339,3591.260742
1680.907349,10205.25195
727.409729,4922.574707
1356.615967,25063.07422
1803.410156,16764.25391
2295.70752,8845.916992
614.098938,3669.000488
242.849228,6448.349609
743.672791,2315.767822
208.677124,3321.385498
2073.226318,20938.49414
4689.699219,21545.87109
136.620651,3220.794189
770.378052,36161.19141
428.166534,2632.089844
347.054016,2797.483887
2918.513184,36019.10547
5270.825195,22320.52344
1659.865234,10899.5918
3806.133789,21150.33594
292.591431,1333.722778
5308.36377,25393.1543
532.607666,8536.976562
462.612366,17525.25586
882.030457,20766.44336
1787.798828,9681.985352
176.535034,20798.37305
240.396255,1422.435669
233.880142,11833.13672
76.193054,1385.204102
1935.241333,2897.036621
12989.48438,99089.38281
3762.556152,18069.12695
200.280609,6552.001953
89.432655,191.102173
278.794373,17621.37305
4772.083496,48971.30078
13537.94629,107951.2188
57.235886,492.199341
169.724899,5528.392578
432.454651,7524.189941
3061.322021,15914.43848
2008.84729,20761.6543
1108.067627,29327.08008
170.472549,18099.36914
1450.524902,22507.52344
2588.292236,15258.15332
1637.353027,43821.08203
3794.98584,22497.85352
553.960571,27989.64844
1650.377686,37840.39063
3327.964355,50541.23047
312.332031,9147.125977
2672.905762,18439.68359
1947.36853,70405.91406
826.322327,10792.77148
2816.485107,18408.16211
1524.724976,34291.6875
5129.326172,75883.47656
314.211182,2753.608398
56.719528,478.015625
873.793213,1644.241455
1722.048096,8962.782227
269.247437,4937.856445
231.055496,21466.95313
6931.19873,52377.98438
137.077347,11738.42188
220.027908,4970.896973
3037.342773,36593.70703
569.31189,10409.63672
512.426331,8077.727051
973.803406,7493.704102
1681.855835,18049.42578
264.068756,7742.47168
752.50708,4862.962891
1160.389282,20011.75391
76.773758,354.518555
2400.032471,33015.21094
247.921814,7650.155273
6260.053711,15722.28516
3483.408936,75601.45313
1238.385376,19064.76758
5223.91748,36543.42188
1683.662476,23536.74023
914.378174,12907.41211
2014.150024,5840.379883
2762.188965,20235.98633
393.743103,33042.34375
2434.000977,17468.02344
5321.969727,30775.14648
1314.984253,200772.7813
1765.738647,17652.49219
5017.469727,23310.69531
1141.139526,5815.964355
390.828156,33355.52734
571.526001,2187.055176
711.12323,27486.10156
3295.36377,22220.94922
962.293823,6655.623047
974.002747,25195.20508
4259.108398,22830.37695
527.934387,17563.73047
138.686523,723.084595
6300.545898,40132.03516
4007.456299,20841.59961
335.925171,6655.884277
202.196869,2106.427734
597.551331,2379.106934
372.771179,14580.48926
951.97821,3953.004395
701.604858,3107.399414
592.16272,29639.38281
1621.330933,8009.102539
1223.853882,8180.584961
1254.215088,18673.27148
1029.624023,24356.28516
945.995422,4358.058594
223.887817,3378.890625
838.800903,5269.063477
550.318604,47977.28906
841.353271,8736.442383
2335.57959,8592.871094
1097.854614,8886.955078
820.596863,4970.46582
163.113358,27889.23633
443.272308,6910.227539
606.966675,10250.89063
418.503632,17131.85742
3658.137451,48073.99609
175.307404,31968.69727
598.103455,4050.098145
109.656151,243.425537
849.310242,4326.244141
216.621826,2499.253174
2143.011475,17137.61133
6648.385742,56415.625
728.716187,12975.57227
662.761841,160504.1875
3319.266113,35027.38281
3874.964111,26311.15234
6777.234375,32519.50391
1053.749268,6755.993652
45.607758,1093.723633
1123.476929,5826.629395
1529.01709,15896.61133
40.171387,178.831787
678.695129,4013.38916
1071.480957,11559.96094
964.538025,25228.44531
1151.398804,11494.90234
377.431183,9963.005859
1474.091431,45710.94922
40.613617,168.34082
1741.541504,37384.625
1442.860474,12487.62109
496.941772,18490.53125
2161.415527,35173.02734
4467.90918,74720.44531
815.910339,8682.398438
1307.584473,28360.88086
341.382721,13167.09961
750.102234,6717.523438
95.725662,8172.894531
3076.04541,28718.66406
1053.419556,19815.27539
312.939606,14528.46973
1920.349731,32666.54883
3377.021973,26392.42969
856.630493,13537.42188
5143.63916,42506.03125
620.878967,37571.01172
636.496704,6847.750488
321.830658,25686.31836
4764.673828,104487.5547
2045.099976,32605.48047
1260.440674,39074.00391
1928.407349,18227.1543
1136.640869,23622.17969
181.844131,3559.001953
2363.063477,18215.49609
4931.310059,22854.10352
8707.982422,41848.39844
1132.562134,8271.685547
1060.80127,7668.980469
247.237946,12187.12012
2251.998535,23064.73242
445.21991,8360.935547
3057.907715,18120.87109
889.30658,37440.95703
127.447556,5165.577637
119.072075,6316.48877
514.005127,12215.875
110.952011,2187.143311
653.699707,16012.58984
365.730103,6091.669922
302.83548,1939.475586
586.545288,5868.896973
1199.430786,24551.41406
80.706764,169.451172
3336.456299,19862.86328
3408.708984,17538.21094
629.533569,27825.05469
253.218521,1377.785034
1078.463989,7404.919922
252.814072,39820.39063
3461.596924,53140.29688
3087.306396,21959.97656
1219.818359,17345.13672
495.196503,6049.763672
209.319595,4203.416016
6428.022461,40468.86719
276.94519,2702.148438
363.444977,3224.395996
441.844116,14383.40137
556.076538,29233.0957
